learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.83E7,587.5,0.0041590717679355306,7.83E7,99.43612260536399,98.84409864298178,98.84397921814406,98.66324700401819,7.83E7,3.3587168E7,16400.0,10170.0,8263.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.84E7,588.328125,0.004166266795525898,7.84E7,99.43657525510204,98.84502432953455,98.84490788929809,98.66431100385485,7.84E7,3.3584504E7,16411.0,10177.0,8262.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.85E7,589.140625,0.004173332119793891,7.85E7,99.43701783439491,98.84593284775985,98.84581796166334,98.66536567747094,7.85E7,3.3613296E7,16416.0,10181.0,8262.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.86E7,590.03125,0.004181066574011413,7.86E7,99.4374796437659,98.84687803054331,98.8467695221911,98.66645445322192,7.86E7,3.3568904E7,16439.0,10197.0,8262.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.87E7,590.84375,0.004188120835331373,7.87E7,99.43791613722999,98.84777203102746,98.8476567949109,98.66748636919225,7.87E7,3.3560664E7,16452.0,10205.0,8262.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.88E7,591.65625,0.004195181614357151,7.88E7,99.43833375634517,98.84862834387827,98.84851519982675,98.66847807856361,7.88E7,3.3591672E7,16458.0,10208.0,8262.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.89E7,592.484375,0.004202381409995725,7.89E7,99.43878580481622,98.84955450570993,98.84943939668777,98.66954808358473,7.89E7,3.360676E7,16462.0,10210.0,8262.0,16.0,3952.7135422969864,61.526427061310784,1.0236580502341837
7.9E7,593.921875,0.004214860523772789,7.9E7,99.43920126582279,98.85040367587479,98.85028790876606,98.67052234222928,7.9E7,3.3556624E7,16470.0,10214.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.91E7,594.734375,0.004221923519087594,7.91E7,99.43960935524653,98.85124166144608,98.8511237031829,98.67149581091807,7.91E7,3.3602216E7,16472.0,10215.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.92E7,595.5,0.004228581510542427,7.92E7,99.44006313131312,98.85217210351541,98.85205170874536,98.67257307343499,7.92E7,3.361472E7,16476.0,10217.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.93E7,596.296875,0.0042355125530351275,7.93E7,99.4404867591425,98.85303883226551,98.85292325358176,98.67357021371804,7.93E7,3.3621008E7,16480.0,10219.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.94E7,597.171875,0.004243125445565158,7.94E7,99.44093576826197,98.85395976314332,98.85384439429166,98.67463709099894,7.94E7,3.3631328E7,16482.0,10220.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.95E7,597.96875,0.004250053493079679,7.95E7,99.44137232704402,98.85485414216396,98.8547288142534,98.67566990108577,7.95E7,3.360648E7,16499.0,10230.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.96E7,598.796875,0.004257248818887296,7.96E7,99.44181407035177,98.85576089402876,98.85563837805988,98.67672281402884,7.96E7,3.3585896E7,16508.0,10236.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.97E7,599.578125,0.004264038842779379,7.97E7,99.4422208281054,98.85659405526313,98.85646799374686,98.67768485894285,7.97E7,3.3595696E7,16515.0,10241.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.98E7,600.390625,0.0042711004205436155,7.98E7,99.44264536340852,98.85746457346922,98.85733868219,98.67869255120422,7.98E7,3.3595472E7,16521.0,10244.0,8249.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
7.99E7,601.1875,0.004278026096484005,7.99E7,99.44306883604506,98.85833039808513,98.85821164385085,98.67968698539784,7.99E7,3.3594976E7,16531.0,10249.0,8248.0,16.0,3958.40716533527,61.50819672131148,1.0237569439146899
8.0E7,602.609375,0.004290369761939576,8.0E7,99.4435,98.8592134903791,98.8590952963974,98.68070575130206,8.0E7,3.3557152E7,16537.0,10252.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.01E7,603.4375,0.00429756485637174,8.01E7,99.44395006242198,98.86013478889708,98.86001530214126,98.68176746086303,8.01E7,3.3584816E7,16545.0,10256.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.02E7,604.21875,0.004304350585831952,8.02E7,99.44436408977556,98.8609827682143,98.86086438260969,98.68274656652285,8.02E7,3.3574448E7,16553.0,10260.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.03E7,605.046875,0.004311543899530081,8.03E7,99.44479202988792,98.86186069480927,98.86174564690448,98.6837644551511,8.03E7,3.3576504E7,16564.0,10267.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.04E7,605.90625,0.004319009569654656,8.04E7,99.44519154228855,98.86267932084787,98.86256203092088,98.68471082559603,8.04E7,3.35806E7,16572.0,10271.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.05E7,606.796875,0.004326740433235602,8.05E7,99.44561614906833,98.86354913282567,98.86343265144659,98.68571514228415,8.05E7,3.355332E7,16588.0,10279.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.06E7,607.65625,0.0043342004564086295,8.06E7,99.44605583126551,98.86445130685222,98.86433752916552,98.68676134940104,8.06E7,3.35552E7,16600.0,10285.0,8235.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.07E7,608.484375,0.004341388787822023,8.07E7,99.44648946716232,98.86534083106793,98.86522832502976,98.68779193481,8.07E7,3.3553248E7,16609.0,10291.0,8234.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.08E7,609.3125,0.004348571346846358,8.08E7,99.44691336633663,98.8662095984521,98.86609765605613,98.68879642629587,8.08E7,3.3526304E7,16622.0,10299.0,8234.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.09E7,610.125,0.004355621740590627,8.09E7,99.44734487021015,98.86709591376274,98.86699124771533,98.68982701067766,8.09E7,3.3542264E7,16628.0,10302.0,8234.0,16.0,3964.297769156159,61.52095808383233,1.023871191989864
8.1E7,611.53125,0.0043678290425062495,8.1E7,99.44774814814815,98.8679208554465,98.86781627727088,98.69077524600428,8.1E7,3.3555176E7,16632.0,10304.0,8229.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.11E7,612.359375,0.004375016338728731,8.11E7,99.44817509247842,98.86879363988425,98.86868605771407,98.69177740016445,8.11E7,3.3548416E7,16645.0,10312.0,8229.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.12E7,613.171875,0.0043820648003667076,8.12E7,99.44862561576355,98.86971813648967,98.86961741438958,98.69284969079423,8.12E7,3.3533072E7,16658.0,10320.0,8229.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.13E7,614.0,0.004389244774841548,8.13E7,99.4490516605166,98.87059128080868,98.8704930872198,98.69385909566975,8.13E7,3.351424E7,16677.0,10331.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.14E7,614.875,0.004396829938794124,8.14E7,99.44949262899263,98.87149530716314,98.87139639023044,98.69490475716862,8.14E7,3.3508832E7,16690.0,10339.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.15E7,615.765625,0.004404550253497695,8.15E7,99.44992515337422,98.87238364350046,98.87227858357137,98.69593741677096,8.15E7,3.3507536E7,16699.0,10345.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.16E7,616.640625,0.00441213948655382,8.16E7,99.45033455882353,98.87322170923834,98.8731293660311,98.69690289750966,8.16E7,3.3526808E7,16707.0,10349.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.17E7,617.421875,0.00441891545814643,8.17E7,99.45075764993881,98.87408866317338,98.87400112456606,98.69790469703871,8.17E7,3.3526168E7,16714.0,10354.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.18E7,618.25,0.0044260967420349405,8.18E7,99.45114425427873,98.8748825611764,98.87479389094918,98.69882754381572,8.18E7,3.3520352E7,16724.0,10359.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.19E7,619.140625,0.004433821803088195,8.19E7,99.45154456654457,98.87570300821405,98.87562038815622,98.69977608887113,8.19E7,3.3528136E7,16735.0,10366.0,8228.0,16.0,3966.131649259169,61.476328502415456,1.0240641398050974
8.2E7,620.6875,0.004447234151432186,8.2E7,99.45197682926829,98.87658936860666,98.87650927369431,98.70080218372574,8.2E7,3.3515984E7,16750.0,10375.0,8228.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.21E7,621.5625,0.004454830638973765,8.21E7,99.45239342265529,98.87744375556274,98.87736655766653,98.7017919507145,8.21E7,3.3558856E7,16754.0,10377.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.22E7,622.453125,0.004462568125325357,8.22E7,99.45280535279805,98.87828686597004,98.87820537201145,98.70276294701236,8.22E7,3.3582064E7,16762.0,10381.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.23E7,623.328125,0.004470173640228392,8.23E7,99.45318590522479,98.87906575948031,98.87897767530775,98.70365987626425,8.23E7,3.3598736E7,16766.0,10383.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.24E7,624.15625,0.004477367032765564,8.24E7,99.45358009708738,98.87987363537435,98.87978095307665,98.70459348417285,8.24E7,3.3576872E7,16783.0,10396.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.25E7,624.9375,0.004484155342765409,8.25E7,99.45397818181819,98.88068815490111,98.88059779379847,98.70553111678846,8.25E7,3.3587216E7,16789.0,10399.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.26E7,625.734375,0.004491077395375919,8.26E7,99.45441162227603,98.88157788713883,98.8814859486573,98.70656372928086,8.26E7,3.35774E7,16803.0,10409.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.27E7,626.5,0.0044977304842581745,8.27E7,99.45479927448609,98.88237268319696,98.8822763553683,98.70748406575167,8.27E7,3.3589968E7,16805.0,10410.0,8237.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.28E7,627.28125,0.0045045202866377705,8.28E7,99.45516666666666,98.88312482498064,98.88302737261604,98.70835126287794,8.28E7,3.35946E7,16815.0,10418.0,8236.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.29E7,628.0625,0.004511312732615299,8.29E7,99.45560193003618,98.88401789003817,98.8839230899938,98.70938668628669,8.29E7,3.360768E7,16819.0,10420.0,8236.0,16.0,3960.768108896451,61.46623195156032,1.024290575446451
8.3E7,629.5625,0.004524334211665618,8.3E7,99.45601204819276,98.88485900163492,98.8847545169344,98.71036093641546,8.3E7,3.3556096E7,16830.0,10427.0,8229.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.31E7,630.359375,0.004531253816838012,8.31E7,99.45639470517449,98.88564413538889,98.88554109119455,98.71127173079303,8.31E7,3.3565528E7,16834.0,10429.0,8229.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.32E7,631.21875,0.0045387124811855336,8.32E7,99.45678245192308,98.88643845411468,98.88633057311702,98.71218896333258,8.32E7,3.3549088E7,16845.0,10436.0,8229.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.33E7,632.109375,0.004546445070041549,8.33E7,99.45718487394957,98.88726372600958,98.88715626999756,98.71314447366323,8.33E7,3.3560808E7,16847.0,10437.0,8229.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.34E7,632.9375,0.004553637064042654,8.34E7,99.45756594724222,98.88804390654032,98.8879427890456,98.71404340836175,8.34E7,3.3570344E7,16855.0,10441.0,8228.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.35E7,633.71875,0.004560425314217959,8.35E7,99.45797844311377,98.88889030589432,98.88879157987115,98.71502517237602,8.35E7,3.358692E7,16861.0,10444.0,8228.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.36E7,634.53125,0.004567479538543717,8.36E7,99.45836602870813,98.88968494919541,98.88958215515466,98.71594502627414,8.36E7,3.3560488E7,16878.0,10454.0,8228.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.37E7,635.296875,0.004574127251075371,8.37E7,99.45874790919952,98.89046959355883,98.89036681152649,98.71685829283874,8.37E7,3.3562824E7,16887.0,10460.0,8228.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.38E7,636.109375,0.004581177722171153,8.38E7,99.45915274463007,98.89129860327553,98.89119439840698,98.71781466711614,8.38E7,3.3542632E7,16901.0,10470.0,8228.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.39E7,636.90625,0.0045880913852144834,8.39E7,99.45954350417163,98.8921004728309,98.89199251435251,98.71874485296645,8.39E7,3.3536704E7,16912.0,10477.0,8228.0,16.0,3964.150558523555,61.455043359196715,1.024349890334716
8.4E7,638.28125,0.004600017004154827,8.4E7,99.45992261904762,98.89287884377373,98.89277268668286,98.7196488276404,8.4E7,3.3525912E7,16921.0,10483.0,8228.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.41E7,639.125,0.004607340671096202,8.41E7,99.46032699167657,98.8937078838919,98.89361064382321,98.72060836874036,8.41E7,3.3551904E7,16929.0,10487.0,8235.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.42E7,639.90625,0.0046141279479100655,8.42E7,99.46073634204275,98.89454448566474,98.8944411935409,98.72156815267077,8.42E7,3.3582104E7,16933.0,10489.0,8235.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.43E7,640.9375,0.004623081486788576,8.43E7,99.46112455516014,98.89533856796697,98.89523773855356,98.72248113673396,8.43E7,3.3560864E7,16952.0,10503.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.44E7,641.9375,0.0046317697019549065,8.44E7,99.46150947867298,98.89612604727726,98.89602359497367,98.72338678027273,8.44E7,3.358404E7,16959.0,10508.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.45E7,642.84375,0.004639644933049565,8.45E7,99.46189112426036,98.89690667901363,98.89680244921881,98.72428485777397,8.45E7,3.3590592E7,16972.0,10516.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.46E7,643.703125,0.004647115343056307,8.46E7,99.46229078014184,98.89772591356434,98.89761869479258,98.72523230290298,8.46E7,3.360192E7,16980.0,10520.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.47E7,644.578125,0.004654719354908187,8.47E7,99.46268713105077,98.898539446632,98.8984361222252,98.72617686885718,8.47E7,3.3592096E7,16994.0,10527.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.48E7,645.453125,0.004662323794133649,8.48E7,99.46309787735849,98.89938057111627,98.89927777441325,98.72714696746978,8.48E7,3.3593984E7,17004.0,10532.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.49E7,646.34375,0.004670071814616675,8.49E7,99.46348292108362,98.90017063922379,98.90006370653825,98.72806289443228,8.49E7,3.3627784E7,17006.0,10533.0,8234.0,16.0,3960.2158483228004,61.47050997782705,1.0245281095362346
8.5E7,647.890625,0.004683500547835136,8.5E7,99.46386117647059,98.90094523713381,98.90083472721459,98.72895651256178,8.5E7,3.3556928E7,17019.0,10541.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.51E7,648.6875,0.0046904213437422475,8.51E7,99.46423619271445,98.90171292550836,98.90160428387217,98.72984111863684,8.51E7,3.3571304E7,17023.0,10543.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.52E7,649.578125,0.004698151879226012,8.52E7,99.46460328638497,98.90246427813376,98.902357938757,98.73070642913537,8.52E7,3.3551896E7,17035.0,10549.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.53E7,650.390625,0.004705208128143567,8.53E7,99.46499882766706,98.90327279494953,98.9031703332326,98.73163472360757,8.53E7,3.357012E7,17042.0,10554.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.54E7,651.234375,0.004712540800392161,8.54E7,99.46540046838408,98.90409434993938,98.90399280614746,98.73257934405927,8.54E7,3.359316E7,17046.0,10556.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.55E7,652.0625,0.00471973787436986,8.55E7,99.46576725146198,98.90484612323814,98.90473872445146,98.73344865796064,8.55E7,3.3594056E7,17048.0,10557.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.56E7,652.921875,0.004727200745029322,8.56E7,99.46616588785047,98.90566190201781,98.90555518605323,98.73438802198338,8.56E7,3.3568008E7,17062.0,10567.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.57E7,653.796875,0.004734794829499959,8.57E7,99.46655425904318,98.90645731259993,98.90634730890741,98.73530593992326,8.57E7,3.354824E7,17078.0,10578.0,8218.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.58E7,654.625,0.004741974862247135,8.58E7,99.46692424242424,98.90721562279258,98.90710211463465,98.7361825095931,8.58E7,3.3514512E7,17099.0,10593.0,8217.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.59E7,655.46875,0.0047492903288932405,8.59E7,99.46730966239814,98.9080048129494,98.90789535895208,98.73709268098813,8.59E7,3.3514336E7,17107.0,10597.0,8217.0,16.0,3967.191644401263,61.45470307758994,1.024618174210196
8.6E7,656.90625,0.004761754826209249,8.6E7,99.4677011627907,98.90880680414084,98.9087042314247,98.73801867302421,8.6E7,3.351732E7,17121.0,10607.0,8217.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.61E7,657.71875,0.004768805152691331,8.61E7,99.46809175377467,98.90960585510106,98.90950093320554,98.73893789897036,8.61E7,3.3541944E7,17131.0,10612.0,8226.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.62E7,658.515625,0.004775722199928067,8.62E7,99.4684849187935,98.91041243424796,98.91030544155169,98.73987274960724,8.62E7,3.355312E7,17142.0,10619.0,8226.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.63E7,659.34375,0.0047829051445781555,8.63E7,99.46889339513325,98.91125098821057,98.91114245885171,98.74084648455941,8.63E7,3.3528104E7,17157.0,10628.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.64E7,660.171875,0.004790091983191409,8.64E7,99.4692800925926,98.9120446821489,98.9119372027203,98.7417676679495,8.64E7,3.354628E7,17166.0,10634.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.65E7,660.984375,0.004797143364008256,8.65E7,99.46966589595377,98.91283704632352,98.91273384278418,98.74268885156654,8.65E7,3.354696E7,17175.0,10640.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.66E7,661.8125,0.004804330490555406,8.66E7,99.47003810623556,98.91360334205507,98.91349665198771,98.74358576423953,8.66E7,3.3547624E7,17182.0,10645.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.67E7,662.65625,0.004811643465331548,8.67E7,99.47040599769319,98.91435805149715,98.91424506231306,98.7444605053232,8.67E7,3.350292E7,17206.0,10663.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.68E7,663.46875,0.004818686097019558,8.68E7,99.47078225806452,98.91512541119721,98.91501365016427,98.74533575019191,8.68E7,3.3505336E7,17217.0,10670.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.69E7,664.28125,0.004825730551512808,8.69E7,99.47113808975834,98.91585555844358,98.9157437938216,98.7461830115943,8.69E7,3.3514008E7,17222.0,10674.0,8225.0,16.0,3962.3044906900327,61.486192468619244,1.0248312745786543
8.7E7,665.71875,0.004838195625990111,8.7E7,99.471508045977,98.91661350637636,98.91649845011402,98.74705811213299,8.7E7,3.3518872E7,17235.0,10682.0,8225.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.71E7,666.578125,0.004845654539337071,8.71E7,99.47189667049369,98.9174092676033,98.91729070581428,98.74797591099316,8.71E7,3.3550208E7,17241.0,10685.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.72E7,667.421875,0.004852978885561849,8.72E7,99.4722866972477,98.91820868505732,98.91809178010398,98.74890004092882,8.72E7,3.3555016E7,17252.0,10692.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.73E7,668.234375,0.0048600323380540225,8.73E7,99.47266437571592,98.91898414463824,98.91886969085405,98.74980094101402,8.73E7,3.3556816E7,17263.0,10699.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.74E7,669.0,0.004866686653371693,8.74E7,99.47305491990846,98.91978436801743,98.91967548557543,98.75072527375947,8.74E7,3.359616E7,17265.0,10700.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.75E7,669.859375,0.004874156929985878,8.75E7,99.47342971428571,98.92055403932405,98.92044813671637,98.75162001869904,8.75E7,3.360132E7,17272.0,10705.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.76E7,670.65625,0.0048810769309703675,8.76E7,99.47381506849315,98.92134424163368,98.9212427999654,98.75253477892052,8.76E7,3.3567448E7,17298.0,10724.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.77E7,671.46875,0.004888137999223545,8.77E7,99.47420980615735,98.92215282522905,98.92205537291291,98.75346814148706,8.77E7,3.3593048E7,17304.0,10727.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.78E7,672.296875,0.004895342480643497,8.78E7,99.47457972665148,98.92291074501797,98.92280792443536,98.75434361904844,8.78E7,3.3628632E7,17310.0,10730.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.79E7,673.078125,0.004902138760242249,8.79E7,99.47497042093288,98.92371093418778,98.92361420877477,98.75526721091533,8.79E7,3.3626648E7,17319.0,10736.0,8233.0,16.0,3957.564498480243,61.45380545380545,1.0249805210452219
8.8E7,674.515625,0.004914617859144022,8.8E7,99.47533636363637,98.92446212686052,98.9243676742694,98.75613950427916,8.8E7,3.3556584E7,17335.0,10747.0,8223.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.81E7,675.34375,0.004921808135825105,8.81E7,99.47571736662883,98.92524229123471,98.92515528006682,98.75703962447659,8.81E7,3.3562328E7,17344.0,10753.0,8223.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.82E7,676.15625,0.004928864485635939,8.82E7,99.47611451247165,98.92605967746788,98.92597865243486,98.75799578833468,8.82E7,3.35706E7,17356.0,10759.0,8223.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.83E7,677.0,0.0049361962882620795,8.83E7,99.4764779161948,98.92680521017635,98.92672548954873,98.7588596404417,8.83E7,3.3589176E7,17370.0,10766.0,8223.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.84E7,677.765625,0.0049428488764291,8.84E7,99.4768133484163,98.92749387401405,98.9274126871738,98.75965973209604,8.84E7,3.358744E7,17381.0,10773.0,8222.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.85E7,678.5625,0.004949773546347083,8.85E7,99.47717288135594,98.92823035831539,98.92813921463221,98.76051003653038,8.85E7,3.3590096E7,17393.0,10779.0,8222.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.86E7,679.34375,0.004956562393150912,8.86E7,99.47750902934537,98.92891760676406,98.92882232399371,98.76129930705841,8.86E7,3.3589872E7,17402.0,10785.0,8222.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.87E7,680.171875,0.004963756503808932,8.87E7,99.47788500563698,98.92968661599792,98.92959242779489,98.76218372327564,8.87E7,3.3580224E7,17419.0,10795.0,8222.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.88E7,680.953125,0.0049705395524829825,8.88E7,99.47824662162162,98.93042864506698,98.9303330935502,98.76304439033983,8.88E7,3.3561184E7,17430.0,10802.0,8222.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.89E7,681.71875,0.004977185067255049,8.89E7,99.47860292463442,98.93115890293589,98.9310663699254,98.76388859257995,8.89E7,3.3551728E7,17444.0,10812.0,8222.0,16.0,3961.780369290573,61.44254473161034,1.0250620851428276
8.9E7,683.140625,0.004989526993562725,8.9E7,99.47897303370786,98.93191727481539,98.93182769428942,98.76476509988451,8.9E7,3.3552424E7,17450.0,10815.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.91E7,683.90625,0.00499617686265588,8.91E7,99.47934343434343,98.93267658665654,98.93258290202616,98.76564407540288,8.91E7,3.3573712E7,17452.0,10816.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.92E7,684.6875,0.005002963592964483,8.92E7,99.47970739910313,98.93342374985488,98.93333226076878,98.76651218290513,8.92E7,3.35794E7,17459.0,10821.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.93E7,685.515625,0.005010159117583599,8.93E7,99.48005375139978,98.93413236410254,98.93404109522369,98.76732732462307,8.93E7,3.3586824E7,17465.0,10824.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.94E7,686.296875,0.005016950025908753,8.94E7,99.48039821029083,98.93483779956424,98.93474519733645,98.76814116749416,8.94E7,3.3600072E7,17469.0,10826.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.95E7,687.125,0.005024150549951527,8.95E7,99.48074636871507,98.93555247308835,98.9354614026418,98.76897116067826,8.95E7,3.361016E7,17479.0,10834.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.96E7,687.875,0.005030677151452336,8.96E7,99.48109375,98.93626374942421,98.9361770040018,98.76979109230216,8.96E7,3.3637848E7,17479.0,10834.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.97E7,688.671875,0.005037610448424756,8.97E7,99.48144370122631,98.93698002019595,98.93688789974354,98.77061586239483,8.97E7,3.3631944E7,17490.0,10841.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.98E7,689.453125,0.0050444060036615055,8.98E7,99.4817973273942,98.93770678854072,98.93761375061754,98.77146285513008,8.98E7,3.3623064E7,17497.0,10846.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
8.99E7,690.234375,0.005051200229823331,8.99E7,99.4821468298109,98.93842420124545,98.93832727036222,98.77229589633542,8.99E7,3.3616488E7,17507.0,10854.0,8218.0,16.0,3962.578448066164,61.45468569224836,1.0252640283018106
9.0E7,691.625,0.005063272899488867,9.0E7,99.48248,98.93910665911305,98.93900821158822,98.77308386748109,9.0E7,3.3557968E7,17517.0,10859.0,8205.0,16.0,3968.3932830372355,61.455509276789094,1.02532354362652
9.01E7,692.40625,0.005070061136729136,9.01E7,99.48284239733628,98.93984774941474,98.93974555795644,98.77393510314796,9.01E7,3.3586856E7,17519.0,10860.0,8205.0,16.0,3968.3932830372355,61.455509276789094,1.02532354362652
